filename,repetition,participant_id,average_time_between_vocalizations,cycle_to_cycle_variability,diadochokinetic_rate,early_relative_pace_stability,late_relative_pace_stability,pace_stability,resonant_frequency_attenuation,std_time_between_vocalizations,syllable_lengths_mean,syllable_lengths_sd,average_mfccs_1,average_mfccs_2,average_mfccs_3,average_mfccs_4,alpha_ratio_mean,alpha_ratio_sd,apq11_shimmer,apq3_shimmer,apq5_shimmer,dda_shimmer,ddp_jitter,duration,f1_bandwidth_mean,f1_bandwidth_sd,f1_frequency_mean,f1_frequency_sd,f1_relative_energy_mean,f1_relative_energy_sd,f2_bandwidth_mean,f2_bandwidth_sd,f2_frequency_mean,f2_frequency_sd,f2_relative_energy_mean,f2_relative_energy_sd,f3_bandwidth_mean,f3_bandwidth_sd,f3_frequency_mean,f3_frequency_sd,f3_relative_energy_mean,f3_relative_energy_sd,h1_a3_harmonic_difference_mean,h1_a3_harmonic_difference_sd,h1_h2_harmonic_difference_mean,h1_h2_harmonic_difference_sd,hammarberg_index_mean,hammarberg_index_sd,hnr_mean,hnr_sd,local_jitter,local_absolute_jitter,local_dB_shimmer,local_shimmer,loudness_mean,loudness_sd,pause_durations_sum,pause_durations_mean,pause_durations_sd,number_of_pauses,pause_rate,ppq5_jitter,rap_jitter,rate_loudness_peaks,signal_to_noise_ratio,spectral_slope_0_500_mean,spectral_slope_0_500_sd,spectral_slope_500_1500_mean,spectral_slope_500_1500_sd,speech_ratio,utterance_durations_sum,utterance_durations_mean,utterance_durations_sd,vocal_tremor,pitch_max,pitch_min,pitch_mean,pitch_std,pitch_range,pitch_coefficient_of_variation,pitch_skewness,pitch_kurtosis,pitch_first_quartile,pitch_second_quartile,pitch_third_quartile,pitch_q2_q1_range,pitch_q3_q2_range,pitch_q3_q1_range,pitch_percentile_1,pitch_percentile_99,pitch_percentile_1_99_range,pitch_percentile_20,pitch_percentile_80,pitch_percentile_20_80_range,pitch_linear_regression_offset,pitch_linear_regression_slope,pitch_linear_regression_mse
PN402b,b,PN402,0.0444,0.050872,5.899281,101.923077,112.5,137.375549,0.823847,0.019096,0.128,0.035514,134.607056,-25.537027,2.892009,-1.136123,2.94252,1.231878,6.380356,2.9833,4.399172,8.9499,3.130086,7.190938,383.065091,200.535166,581.45793,107.647999,-3.67121,3.45686,244.991709,130.810775,1435.098626,132.699095,-8.78573,4.70001,442.002365,256.926009,2370.151325,215.743217,-20.108431,4.554995,-13.814857,3.981554,-0.917328,2.11223,20.11142,4.231106,-72.719492,104.083314,2.581105,0.018176,105.100573,10.319836,-29.084456,6.338885,3.32,0.083,0.029996,40,0.461692,1.284529,1.043362,11.019284,-0.000404,1.742942,2.164926,-5.476732,2.571746,0.504802,3.63,0.088537,0.03155,82.754369,160.196612,103.083479,140.504445,10.880263,57.113133,0.077437,-0.323786,-0.062808,133.443714,140.38033,149.088948,6.936616,8.708618,15.645234,112.975316,158.986304,46.010988,131.991042,151.657297,19.666255,154.152465,-0.090086,55.880817
HC343b,b,HC343,0.023226,0.009067,9.453471,116.25,142.5,137.272539,0.337704,0.00894,0.084,0.008944,188.593369,-2.579538,-2.186282,-10.480492,5.407582,2.196178,,4.914326,13.203534,14.742978,9.297208,3.6105,261.614418,129.600705,531.108829,72.614824,-0.237598,4.288982,346.470744,219.690416,1293.108534,202.663998,-11.159802,4.385618,643.598499,305.753938,2378.127758,237.146626,-25.560028,6.461238,-24.575181,5.957427,1.453436,2.452804,28.451871,5.255016,-105.232286,102.840181,6.213537,0.046946,130.021545,13.457981,-43.035554,8.61039,1.455,0.046935,0.015538,31,0.402991,4.84332,3.099069,16.062176,-0.001136,1.480512,1.679949,-13.160453,4.669352,0.534552,1.93,0.060313,0.011722,70.82742,153.363261,81.258544,130.146068,11.629313,72.104717,0.089356,-1.546051,3.882102,125.561453,133.292027,136.567264,7.730574,3.275237,11.005811,85.385647,151.202557,65.81691,122.86241,137.343026,14.480617,133.768285,-0.070334,130.78252
PN505a,a,PN505,0.0376,0.022154,6.704824,144.642857,180.357143,110.425892,0.354081,0.009831,0.110049,0.012837,169.166214,26.502537,4.95191,-16.788527,16.308448,6.653385,15.16226,5.835422,7.595254,17.506265,5.429878,6.40375,227.271452,167.40176,516.842024,66.208731,-3.256643,2.883122,615.225272,393.811859,1299.169278,277.656304,-20.405773,6.959945,909.478743,455.4758,2721.380939,295.961573,-39.862775,4.908319,-30.889069,4.940134,-2.258985,3.248573,36.991671,4.51588,-68.000446,100.582672,3.699224,0.023431,133.096527,13.698536,-42.201925,6.123184,2.355,0.060385,0.015541,39,0.367753,2.412818,1.809959,10.904255,-0.001744,2.346927,1.69105,-17.836909,4.801609,0.587156,3.76,0.094,0.040128,36.224028,175.770484,118.332002,155.78086,8.647192,57.438482,0.055509,-1.294479,3.959063,152.741605,155.719442,160.164805,2.977837,4.445363,7.4232,123.867468,173.792815,49.925347,152.086959,161.142708,9.05575,161.552162,-0.035625,63.60275
HC417b,b,HC417,0.036235,0.01503,6.445672,110.080645,125.806452,55.116705,0.358668,0.008055,0.115657,0.009435,136.290359,16.367527,15.088952,-5.03651,10.33546,4.794864,15.476865,5.200835,7.942768,15.602505,5.535697,5.532188,223.195021,153.175622,493.739433,139.634051,-2.803935,3.295337,442.676367,246.242358,1447.171973,255.976222,-20.204266,4.438398,869.020012,416.288958,2686.847699,291.838655,-33.462983,5.473124,-30.410174,5.985014,1.356664,2.538835,31.021896,6.688748,-83.636108,104.614094,4.235417,0.030012,125.582332,14.543509,-35.490505,7.721838,2.19,0.062571,0.009053,35,0.395865,2.242184,1.845232,10.802469,-0.000769,0.729182,2.098666,-12.931618,3.557081,0.585663,3.24,0.09,0.01424,123.202928,156.892789,106.443083,138.443517,9.785804,50.449706,0.070684,-1.296657,1.184485,135.202385,141.327398,144.680998,6.125013,3.3536,9.478613,112.604321,152.368359,39.764039,132.694627,145.382201,12.687574,136.37077,0.013818,94.320322
PN414a,a,PN414,0.044308,0.067368,5.235602,62.045455,85.227273,81.636161,0.517805,0.035401,0.144,0.067028,173.207932,-10.786284,-4.190718,2.340167,6.70732,3.205789,12.148595,2.870541,4.343153,8.611624,3.247802,7.71825,233.098961,105.898351,506.797864,76.495848,-3.78051,2.927162,344.371628,241.268714,1381.849161,200.809424,-15.696832,5.108757,715.409906,415.98931,2324.726977,263.117941,-29.291756,7.036055,-21.720418,6.645633,-0.492353,2.502673,30.228973,5.792563,-49.406728,98.077845,2.736926,0.0211,88.60599,8.914824,-32.847187,5.104067,3.23,0.07878,0.023808,41,0.418489,1.592312,1.082601,9.52381,-0.000524,1.404888,1.855685,-11.515127,3.103765,0.571373,4.41,0.105,0.110599,36.930644,153.918704,101.568135,128.451534,7.101949,52.350569,0.055289,-0.262398,1.742675,124.195977,128.88792,132.765077,4.691943,3.877157,8.5691,106.966921,148.313718,41.346797,122.932843,133.755596,10.822753,131.756016,-0.015406,46.780845
PN29_3Ra,a,PN29,0.030667,0.033371,8.09628,98.275862,121.551724,183.82092,0.686362,0.01572,0.091676,0.018468,151.433365,3.336586,3.651159,1.614455,4.965976,2.388752,,4.396147,6.803272,13.188442,7.979851,4.7495,503.225774,245.864439,672.719545,238.163181,-6.329366,4.11834,474.417305,259.259206,1518.55793,247.117479,-14.539001,5.946892,814.801855,413.077003,2671.109431,466.187758,-26.365291,6.718482,-21.542952,6.444539,1.540988,3.615039,28.410447,5.930526,-113.951475,101.012563,4.615176,0.045004,110.157741,13.960372,-45.48305,7.828693,2.12,0.057297,0.025853,37,0.446363,1.809792,2.65995,15.102041,-0.003788,-2.231326,1.677778,-6.442026,4.596396,0.515844,2.45,0.064474,0.018202,317.774797,130.050976,62.268085,102.063861,11.685315,67.782891,0.11449,-0.099894,0.771141,94.578938,100.363352,110.900101,5.784414,10.536749,16.321163,69.119425,128.151521,59.032096,93.79547,113.582265,19.786795,116.904234,-0.187853,62.205096
PN408a,a,PN408,0.03008,0.009333,7.726597,103.571429,109.821429,42.219966,0.397678,0.009406,0.096,0.008875,149.545258,-26.874197,14.52971,-12.076347,3.532896,1.444546,,4.238302,6.751335,12.714905,6.364408,3.4985,305.1391,153.907433,619.900006,89.85062,-0.114429,3.702351,340.861499,193.722385,1553.268199,173.689483,-9.044408,4.25606,476.53091,226.392543,2556.415848,184.426645,-19.181958,5.800689,-18.266172,4.510508,0.277004,1.750296,22.851765,5.133043,-110.143283,102.695864,4.680207,0.022497,129.513807,13.722128,-40.445642,9.620945,1.93,0.074231,0.008285,26,0.551665,2.45447,2.121469,18.118467,-0.001306,0.958476,2.432227,-8.2936,2.759628,0.410176,1.435,0.053148,0.012183,209.51151,219.548457,122.280961,203.601553,18.258796,97.267496,0.089679,-2.636322,7.065651,203.297831,209.457004,213.772346,6.159173,4.315342,10.474515,124.706659,218.953335,94.246676,201.858129,214.201357,12.343228,211.811483,-0.178477,310.427558
HC406b,b,HC406,0.056119,0.064,6.014703,90,118.333333,117.331439,0.512092,0.050398,0.110696,0.02425,152.776978,-22.371271,-0.933239,-17.344414,3.894218,1.716505,8.054479,4.21871,5.898636,12.656129,4.292277,22.610688,190.913312,76.547634,631.220446,71.842036,3.768018,3.958299,290.849333,156.960199,1404.502187,118.129796,-6.362893,4.321799,351.532822,209.216193,2625.330198,157.944991,-19.165188,5.636137,-20.601563,5.103456,0.004421,2.802259,24.172518,5.063592,-117.361492,102.020454,2.958461,0.014402,114.214088,11.830667,-44.104762,9.054268,14.47,0.111308,0.064389,130,0.639963,1.488425,1.430759,16.30094,-0.001653,2.449679,2.3433,-8.768837,3.362969,0.352709,7.975,0.060878,0.019335,72.66675,237.279285,112.723709,202.937996,23.495461,124.555576,0.115777,-1.121266,0.898644,188.430709,212.767195,218.836261,24.336486,6.069066,30.405553,130.295486,232.78634,102.490855,183.980724,220.24041,36.259686,234.08753,-0.127924,227.277288
HC101a,a,HC101,0.029236,0.028037,8.225269,198.214286,286.607143,496.772106,0.659833,0.025787,0.091964,0.013321,156.25415,-2.687526,9.000048,-6.602039,5.775376,2.227772,19.999725,5.12801,8.511489,15.384029,5.297726,13.61825,178.037677,99.243956,518.351271,72.417998,3.272188,3.421398,365.700023,261.122092,1379.412698,193.593798,-10.460478,5.074809,519.623882,288.676951,2399.865185,192.833016,-21.860021,5.709758,-20.659038,5.168105,-1.50819,2.35677,26.940395,4.217638,-109.911581,102.370762,3.726348,0.025608,125.153314,14.622525,-40.051707,9.26404,7.66,0.068393,0.030576,112,0.56248,2.172085,1.765909,18.680377,-0.000948,2.023877,1.736177,-12.221676,3.318388,0.428469,5.835,0.051637,0.016435,87.038503,168.438965,110.022124,144.775168,10.081518,58.416842,0.069636,-0.808175,0.957698,138.747184,147.299932,150.701691,8.552748,3.401759,11.954507,113.723113,163.631451,49.908338,135.93024,152.883825,16.953585,158.346918,-0.076246,39.894609
PN08_3Rb,b,PN08,0.078545,0.023631,4.442971,98.4375,94.791667,27.143363,-0.021382,0.018834,0.144716,0.019238,112.673668,-23.145737,-37.980995,-22.849262,2.908242,1.140606,7.884768,3.931432,4.87627,11.794295,3.98411,15.194875,228.614469,193.004563,775.562945,78.864909,4.775727,3.820868,370.371519,216.997995,1418.424203,164.977051,-5.70415,5.829851,739.287461,450.574105,2742.906831,303.724568,-23.578942,5.153355,-23.56366,4.220702,-2.979859,3.222396,28.464701,4.83386,-93.104747,105.015202,2.49047,0.010316,110.801515,10.49601,-15.851644,7.20045,8.365,0.124851,0.023594,67,0.550515,1.541913,1.328037,9.977662,-0.000904,6.91438,1.714454,-7.882238,3.922217,0.441925,6.715,0.09875,0.023893,33.706044,336.632271,171.044543,245.243072,19.953031,165.587729,0.08136,0.900401,7.981672,238.447513,246.399253,253.216716,7.95174,6.817463,14.769203,195.317033,328.020496,132.703462,236.433786,254.692989,18.259203,248.049693,-0.018404,395.480535
HC420b,b,HC420,0.048516,0.016,5.981308,135.174419,150,77.040917,0.569241,0.012515,0.1125,0.01574,130.585526,-33.155933,-12.380182,-6.361664,2.56641,0.937789,9.467385,2.504244,4.115721,7.512733,4.953616,5.449562,198.922713,91.674002,740.120771,80.186891,6.433602,3.609421,309.616686,345.317275,1533.835327,121.802444,-1.49684,3.713819,656.4132,432.894824,2562.470801,140.56061,-13.570197,3.975104,-13.44597,2.813255,-4.28409,2.807901,21.12366,3.482127,-121.291143,101.538949,3.413393,0.015557,80.784434,8.279122,-34.409266,10.095331,3.275,0.099242,0.016196,33,0.600966,1.664592,1.651205,15.903614,-0.000429,2.127683,2.493277,-6.870837,3.639142,0.380765,2.075,0.061029,0.012648,145.172562,234.92628,184.710997,218.955864,11.549832,50.215283,0.05275,-1.02315,0.481347,212.376774,221.70844,228.694126,9.331666,6.985686,16.317352,188.578334,233.585592,45.007258,211.18142,229.583086,18.401666,216.753062,0.050639,131.74399
HC330a,a,HC330,0.055724,0.032571,5.221932,100.324675,96.915584,71.356959,0.618268,0.018132,0.141867,0.018352,135.82074,-21.793415,5.329182,-16.084494,4.795031,1.939696,16.199483,3.205732,4.485753,9.617196,3.512007,6.074,197.801759,444.798339,687.455019,66.839108,2.527674,4.617793,431.844818,326.709097,1577.430778,168.444905,-9.768738,4.834269,758.101243,590.627914,2683.080208,223.12279,-21.497179,5.971572,-15.790519,4.760558,-7.749398,2.118608,26.172117,3.960566,-121.420682,102.559804,2.298193,0.010566,108.273378,9.880242,-35.363063,8.533936,3.705,0.127759,0.022537,29,0.609977,1.135474,1.170669,13.72549,-0.001019,2.052616,2.331158,-11.910568,3.714239,0.335858,2.04,0.068,0.019434,120.975981,242.550967,192.832797,216.56855,9.85233,49.71817,0.045493,0.384046,-0.024177,210.379967,214.409944,222.489513,4.029977,8.079569,12.109546,193.667448,241.423222,47.755774,209.262393,225.525808,16.263415,231.123585,-0.189026,25.534965
PN304a,a,PN304,0.072828,0.039018,5.272565,97.222222,134.722222,257.94475,0.994665,0.031186,0.11878,0.013565,160.365173,13.0585,18.470619,10.377316,18.415483,13.212204,10.82641,6.10053,8.594995,18.301591,5.226426,11.406562,217.494955,137.2674,440.211634,113.08427,-5.529641,3.432357,517.805449,322.840156,1414.729097,186.578092,-25.349797,6.69108,570.313464,413.190677,2505.150375,200.027257,-35.302435,6.198829,-24.651581,5.028406,-2.260945,2.97268,33.814832,6.677653,-95.573816,104.707194,4.106744,0.026323,139.857231,14.976177,-33.068384,6.147329,6.64,0.116491,0.078203,57,0.582121,2.48458,1.742142,11.868132,-0.000678,0.957259,2.50575,-12.544752,5.04591,0.398893,4.55,0.078448,0.03026,57.54964,200.464958,108.72966,152.073649,13.620733,91.735298,0.089567,-0.024835,0.919331,144.384698,152.011386,159.071827,7.626687,7.060442,14.687129,117.802539,187.086061,69.283522,143.052235,161.29629,18.244056,155.263681,-0.014305,182.117046
HC404b,b,HC404,0.049455,0.043535,6.460876,133.59375,151.171875,98.52117,0.916491,0.03391,0.108444,0.023097,179.278015,-20.752144,5.345966,10.304478,4.011298,1.812069,,3.702942,4.27764,11.108826,4.913001,7.223625,262.115546,180.047607,563.392697,83.185279,0.672347,4.378378,327.776155,235.889408,1411.38944,161.388945,-7.609065,5.134832,662.922656,569.76516,2187.194003,284.144087,-17.131895,7.610529,-14.979416,7.381943,2.980042,3.514621,26.442221,4.758091,-125.236606,98.890211,3.834477,0.034363,107.741279,10.113549,-37.96015,8.167541,4.285,0.099651,0.059273,43,0.593192,1.88599,1.637667,15.298507,-0.000728,-0.311907,1.704595,-9.289301,3.043353,0.371005,2.68,0.060909,0.023215,126.515604,119.745052,88.981085,102.510861,5.814368,30.763967,0.05672,0.255834,-0.418678,98.137238,101.887783,106.933269,3.750545,5.045486,8.796031,90.438968,114.47227,24.033303,97.468568,108.041278,10.572711,104.768202,-0.030098,32.085702
PN407a,a,PN407,0.0284,0.020103,7.105719,89.0625,86.25,43.368876,0.631368,0.010423,0.109268,0.014528,148.383011,-8.775232,12.310543,-17.843298,4.478828,1.4817,,4.254197,5.684058,12.76259,4.731625,5.87775,142.005164,57.51419,533.965936,48.815794,2.606264,3.040003,191.82191,87.739836,1343.218458,112.469016,-8.118635,3.526495,375.497978,164.662492,2604.577609,90.205659,-21.176898,3.832051,-20.640983,3.222339,3.762233,1.920331,25.22502,3.930921,-83.770185,103.529152,3.479114,0.025528,108.140856,11.72895,-33.972031,7.836101,2.565,0.062561,0.008563,41,0.436391,2.376865,1.577208,12.792512,-0.001065,1.214803,2.093976,-11.063313,2.179886,0.545277,3.205,0.07631,0.011955,243.932836,279.584155,106.49555,133.405685,18.012059,173.088606,0.135017,6.671084,49.815494,128.221802,133.162054,135.459237,4.940252,2.297183,7.237435,108.798404,259.328201,150.529797,126.298864,136.02818,9.729316,138.775877,-0.052138,314.727957
PN28_2Ra,a,PN28,0.051478,0.041455,5.442177,132.352941,131.617647,221.033864,0.175466,0.011515,0.138,0.026458,161.526123,-26.651077,0.347554,-22.273462,3.965728,1.76744,16.179324,3.636807,6.407447,10.910421,2.471929,4.723,245.571927,159.28743,622.214409,99.173581,-0.123335,3.166956,398.027129,286.092192,1315.629114,183.54707,-10.857436,5.611918,610.221355,242.788515,2392.781161,319.012055,-24.820277,5.737648,-16.064113,6.123555,-4.823597,2.293585,25.263305,5.145334,-108.07498,105.049143,2.576308,0.01857,112.228125,11.071433,-33.091974,7.795287,2.56,0.111304,0.040972,23,0.542028,1.015349,0.823976,11.891892,-0.000767,1.664347,1.881552,-10.98768,3.644759,0.3917,1.85,0.077083,0.029753,122.655914,157.473578,125.00944,138.470322,6.590171,32.464138,0.047593,0.433071,0.124391,133.235417,138.873555,142.75837,5.638138,3.884816,9.522953,126.02477,156.345111,30.320342,132.715269,143.158721,10.443452,146.428561,-0.122434,21.994372
PN26_2Rb,b,PN26,0.035657,0.019765,7.258065,126.923077,165.865385,112.721675,0.302058,0.010181,0.106222,0.02001,143.583679,-22.743994,2.970408,-20.865719,4.73042,1.852791,5.198007,3.681144,6.187575,11.043433,4.606553,5.320563,178.439336,101.876279,545.346906,71.724884,-0.702593,2.759444,235.414212,105.687475,1292.723082,131.394919,-12.019753,3.07445,414.991042,196.454121,2455.555602,167.922644,-25.473783,3.900932,-20.385203,4.200224,-2.755365,2.33021,26.155568,4.497054,-88.817136,104.772439,3.157355,0.017133,115.637432,11.68972,-32.109265,7.763637,2.385,0.068143,0.015075,35,0.448261,2.14003,1.535518,13.592233,-0.000405,2.44709,1.614551,-9.770038,2.853017,0.483971,2.575,0.071528,0.013114,76.861565,202.064836,174.331591,183.160752,4.641804,27.733245,0.025343,0.945177,1.110097,180.008329,182.41212,185.379297,2.403791,2.967177,5.370968,174.969432,195.13845,20.169018,179.592512,186.735388,7.142876,185.169537,-0.018686,20.188757
HC018_2Rb,b,HC018,0.031135,0.022222,8.41639,146.052632,183.552632,124.26376,0.462371,0.017427,0.085053,0.011669,136.963791,-4.828665,8.975012,-2.392885,4.744917,1.607283,,5.426632,5.364283,16.279895,4.69871,4.632313,327.402451,174.634755,601.214862,107.349589,-3.526203,3.0031,415.90956,238.223372,1529.085259,173.857506,-13.872113,3.329852,724.933461,362.029104,2780.850233,259.954974,-25.42963,2.758955,-21.010018,2.849499,5.208265,2.845234,27.26031,3.231992,-119.553518,99.652635,3.721912,0.030568,140.853998,16.611535,-48.173444,6.499722,2.33,0.061316,0.022469,38,0.502989,1.433465,1.566237,16.933638,-0.002039,-2.763914,1.836669,-9.485378,2.906236,0.471687,2.185,0.056026,0.01369,314.910657,132.620544,86.58368,117.242462,9.736927,46.036863,0.083049,-0.981437,0.617471,112.426949,119.214748,124.103443,6.7878,4.888694,11.676494,91.573004,132.141595,40.568591,108.972865,125.232917,16.260052,126.650974,-0.19201,64.698868
HC126b,b,HC126,0.035446,0.0165,6.889353,125,151.388889,76.929902,0.545409,0.013603,0.108606,0.011985,160.975632,0.109985,9.500576,2.098917,6.653025,2.176216,8.45202,3.108796,5.124908,9.326388,4.555675,9.70125,258.294577,126.045806,513.844167,88.002616,-1.756668,2.20663,468.52979,266.863696,1396.202018,195.7004,-13.955673,3.360443,765.716276,346.434287,2434.743735,289.400549,-26.562866,4.630489,-25.334933,4.866187,2.915253,1.923408,28.308501,3.955932,-92.226607,105.060239,3.312689,0.023551,94.229184,9.801901,-38.799169,8.699053,4.75,0.07197,0.019186,66,0.489628,2.312211,1.518558,13.664596,-0.000903,0.776682,1.959455,-12.294744,3.411186,0.497874,4.83,0.07209,0.013077,93.788304,154.206879,101.003059,138.555847,9.010107,53.20382,0.065029,-1.750522,3.575898,136.472201,140.335562,143.629374,3.863361,3.293812,7.157173,107.146538,151.202675,44.056137,133.99863,144.817796,10.819167,143.82398,-0.030018,71.878233
PN401b,b,PN401,0.04722,0.04,5.841446,98.214286,119.642857,70.348984,0.426563,0.021188,0.121143,0.028396,174.822815,-5.395792,-5.318986,-8.787431,4.389752,1.411607,8.702941,4.292048,5.745193,12.876144,3.111289,7.294125,245.64805,197.553393,564.82762,86.362501,-1.646284,4.187202,253.883976,165.067728,1268.962813,158.687088,-10.557657,4.131072,599.345938,308.285116,2519.100775,203.081459,-29.672233,4.208128,-25.011965,3.324228,2.132676,1.517047,30.126638,3.752433,-95.161062,104.213713,2.570497,0.022898,128.543655,13.424347,-38.170928,7.493579,3.965,0.092209,0.034914,43,0.543588,1.262066,1.037096,13.023256,-0.001022,0.085576,1.612217,-11.324657,2.940609,0.442137,3.225,0.073295,0.026241,213.493478,124.960593,101.76514,111.774391,4.175051,23.195454,0.037352,0.487147,0.663187,109.214675,111.474487,114.32116,2.259812,2.846673,5.106485,102.526782,123.376511,20.849728,108.60177,114.966235,6.364465,114.329486,-0.025173,15.233444
HC121a,a,HC121,0.033829,0.023529,7.243461,138.362069,160.344828,95.899118,0.524162,0.010662,0.105778,0.01209,150.442322,-1.704196,2.79529,-1.368707,7.497398,4.153626,19.073717,4.14365,6.755491,12.43095,6.725614,5.159187,233.473604,125.578338,546.725629,99.907607,0.706327,4.103811,379.043941,189.453724,1397.186503,165.767216,-12.69006,4.240086,598.583135,334.384096,2553.712515,170.29094,-25.445958,4.522688,-26.451784,4.729336,1.483759,2.909725,29.065706,5.45024,-93.920278,104.132686,4.590569,0.029573,116.700513,11.982334,-37.656835,7.350701,2.625,0.075,0.014928,35,0.508801,2.866289,2.241871,14.925373,-0.000854,1.742796,2.402079,-12.830929,3.610085,0.454529,2.345,0.065139,0.014648,132.11402,198.223398,114.780415,150.04077,17.443029,83.442983,0.116255,0.444681,-0.135542,136.856037,148.401769,159.62021,11.545732,11.218441,22.764173,119.302092,192.489387,73.187294,135.297375,162.905781,27.608407,169.741309,-0.23453,173.348722
PN418a,a,PN418,0.038564,0.051325,6.828003,131.25,137.171053,207.377772,0.660267,0.039312,0.107544,0.020196,134.521637,-42.157051,-1.053742,-8.328017,2.567175,0.994406,10.754002,3.188998,4.86658,9.566994,3.290857,11.701813,270.789723,206.540006,710.349728,71.071494,2.682049,4.248519,287.302686,288.790725,1624.440123,118.874918,-5.608665,5.699344,751.081315,663.817159,2707.121715,216.274281,-16.358721,6.773783,-16.413608,5.532592,0.133747,3.126553,20.646411,5.178059,-99.246071,104.703095,3.099229,0.015383,108.850181,11.204092,-35.103348,8.880418,6.435,0.078476,0.034382,82,0.549915,1.376872,1.096952,15.968841,-0.000623,3.149809,2.313146,-8.232937,2.713811,0.438821,5.135,0.061867,0.012817,76.831431,262.833168,91.936488,199.038453,30.402208,170.89668,0.152745,-0.628188,0.353717,183.189842,202.593665,218.64416,19.403823,16.050495,35.454319,121.36866,260.060363,138.691703,178.481211,226.10497,47.623759,228.078606,-0.191054,641.334701
HC417a,a,HC417,0.033829,0.010824,6.798867,129.807692,141.346154,106.379359,0.35996,0.005091,0.113778,0.013481,141.429642,16.296295,13.444089,-5.221359,10.243708,4.550242,42.338625,5.592228,8.319437,16.776685,5.871948,5.491562,270.360145,256.089263,503.122505,127.274679,-3.468534,3.136163,462.478319,301.906421,1487.982657,270.600233,-20.94174,4.847411,929.609908,407.435024,2729.327029,304.848262,-33.953486,4.871773,-30.313634,5.135341,1.26178,2.937923,31.049646,6.340792,-89.47807,104.519297,4.605327,0.032822,133.245953,15.529757,-35.482443,7.845965,2.085,0.059571,0.011299,35,0.379673,2.365047,1.957316,10.903427,-0.000574,0.390668,1.976062,-13.408022,3.858735,0.584533,3.21,0.089167,0.01746,109.775469,153.914242,108.245516,138.899655,8.206724,45.668726,0.059084,-1.358539,2.64131,135.764394,140.352108,143.912343,4.587715,3.560234,8.147949,110.073081,152.695494,42.622413,134.355142,144.705886,10.350744,139.40507,-0.003676,67.264546
